Wavelength in nm	0.5 ps	1.5 ps	20.4 ps	101 ps	501 ps
542.0	0.008442100217015368	0.008515103913081575	0.00982233789365058	0.010162714872439683	0.009718477727760213
543.0	0.008282694355727776	0.008968838224527806	0.009969501806327477	0.01033449986210465	0.009942527390622914
544.0	0.008582305936736203	0.00863020391823227	0.010476322603747057	0.010605462128183488	0.010149294373531013
545.0	0.008777036863614928	0.008830403801098044	0.010386467498695198	0.01075708680382029	0.010288054599513121
546.0	0.008502413428355877	0.008920495028289746	0.010536139851503675	0.010993148367891016	0.009988324449021917
547.0	0.008681454745928007	0.009240519686475934	0.010332164660807948	0.010956866337536177	0.010402907717461472
548.0	0.008267711744263129	0.009022195248049876	0.010032060021493337	0.010549403000205926	0.01031306595011908
549.0	0.008586688251592282	0.009111013494688857	0.010975344900360095	0.01126165361027687	0.010698208966074629
550.0	0.008602038266282107	0.009120136375725145	0.01057919227127399	0.010901006662455777	0.010475630718003521
551.0	0.008773047554641148	0.009257719052831173	0.011275353664649376	0.011702653259551365	0.011209726226793516
552.0	0.008926321023066947	0.0091310040190929	0.011364913088921373	0.011552180486113362	0.01118092049045768
553.0	0.00903347950473088	0.009701304105346385	0.011500152588819756	0.011697670472954504	0.011233595193019093
554.0	0.008775097671909045	0.009484548469578814	0.011402299944181427	0.01166490149231014	0.010936145703275658
555.0	0.008976834946818685	0.009916868792408768	0.011594606992010705	0.01204567377406668	0.011275040386777244
556.0	0.009391664280878901	0.0095722814402299	0.011965818038092178	0.012465580817814098	0.011464370317096436
557.0	0.009441591314232096	0.010038658154852704	0.011826119673717318	0.012279608610036274	0.011675870126255964
558.0	0.009423049162229066	0.010298230616591677	0.01205635351515013	0.01247413944642967	0.011664637490786197
559.0	0.009627778225876744	0.01026848385212128	0.012357485452466593	0.012895260588850163	0.012366921895422536
560.0	0.00898567024376371	0.009839269983999428	0.012017291164005463	0.012435844065660394	0.011750163627374605
561.0	0.009343282764114868	0.010485255675274915	0.012715626436610769	0.012964611312927709	0.012207725265765267
562.0	0.009004727153177704	0.010793195791829767	0.012442804061821949	0.012904222311503644	0.012121491145524672
563.0	0.00929909568727766	0.010734892336044598	0.012942628718568197	0.013276059156797	0.01270822948913797
564.0	0.009686586938340708	0.010952951379866805	0.012917427965664557	0.013395064808273802	0.012883112285934686
565.0	0.009887890524352431	0.011273285414354657	0.013445022055932935	0.013979827462128511	0.013509270580089872
566.0	0.009481310219538084	0.01113550732709187	0.013195078506116013	0.013579750093413267	0.01338734902766965
567.0	0.009815214171664036	0.011133433820180593	0.013305628238534624	0.013803725093164264	0.013599705212579352
568.0	0.009459033817498718	0.010745631287703792	0.013202879334897777	0.013419864245220958	0.012836454882659313
569.0	0.009491364691158698	0.011179528489559956	0.013571628707103326	0.01405136094511885	0.013454811740677489
570.0	0.009812901184707009	0.011543350049184494	0.013625532747327833	0.01427482836283786	0.013306665133296012
571.0	0.009928361392780631	0.01147057118429173	0.014088385285130036	0.01475407595512858	0.013404646868965924
572.0	0.009846621030645236	0.01100071815391839	0.013637467617566923	0.014202806107230482	0.013236176256010443
573.0	0.009197287135356101	0.011471259972896301	0.013523623923246927	0.014072239086742612	0.013250618665969681
574.0	0.009560254354584716	0.010972089776246582	0.013311971772944924	0.013764664411946136	0.012842155155878528
575.0	0.009382609067538388	0.010958328467936979	0.013378970365719375	0.013924255561610845	0.013743601273390338
576.0	0.009103718678863715	0.010564459012505243	0.013198573586890722	0.014038162743300818	0.012810122217481776
577.0	0.009347492674759393	0.010830893608265309	0.013694263476844345	0.013959601207156861	0.013468668744035754
578.0	0.00978865930203203	0.011685011503917103	0.01387443783394663	0.014529468892272615	0.013646250495075585
579.0	0.009970194538863364	0.011479602460647137	0.013943011484674086	0.014706083844157305	0.01399879051454095
580.0	0.00968857993909383	0.01075283629127747	0.01382821161681934	0.014460610617018817	0.013440198130377942
581.0	0.009726800372699552	0.011580473026910095	0.014633575867346597	0.014935663349810311	0.014224469094700157
582.0	0.00968304839320407	0.011656459498715264	0.013977834839371121	0.01444909693769551	0.013586510258479862
583.0	0.00951059014961044	0.011696999822280221	0.01372261488698969	0.014871951228194409	0.013491744526285649
584.0	0.009710002427611665	0.011502775106123414	0.013901425147809055	0.015128058317091657	0.013627711884746518
585.0	0.009183189203398223	0.011205521220240443	0.013674445095196547	0.013919060640735219	0.013535968076645323
586.0	0.009437461567769697	0.011748464347418185	0.013810359579480845	0.014171240164354648	0.013049920969788893
587.0	0.009489220207986298	0.011288954303449275	0.013324913018233209	0.014119315614644403	0.013321460717904911
588.0	0.009014130936967202	0.011344143988404231	0.01340138065123688	0.014134440101501018	0.012493940537322801
589.0	0.008743787522594533	0.010835947471143595	0.013052751600951542	0.013513145897413053	0.012721331191134931
590.0	0.009504213292152687	0.01123419643412092	0.013234375207897041	0.013635951632397012	0.013066528381239019
591.0	0.009496095249155808	0.011027701256463844	0.013765641978068064	0.014030473132226126	0.013785926211994967
592.0	0.008882270053951584	0.010635040627018788	0.012827511264500028	0.01355907963959701	0.012160183454868722
593.0	0.009246079243387478	0.011191663151040141	0.013353263042683408	0.013783285998192561	0.013188220889271986
594.0	0.009119743112154681	0.011635224272907242	0.01354404916535685	0.014152990594627091	0.01255994043994977
595.0	0.00897932159873526	0.010411147049649776	0.013020550852137752	0.013972993711492295	0.012720925339638124
596.0	0.008990007369048654	0.011045125906104626	0.01205338609727527	0.012881454336910358	0.012233570160904757
597.0	0.00966765218236966	0.010882963436153798	0.013235602078754837	0.013781834510337836	0.012328174229380654
598.0	0.009059871992699685	0.011278088062038463	0.013158059344681002	0.013773545335657913	0.01222391473840361
599.0	0.009719649570359961	0.010754142550794274	0.0132757080539661	0.014374754428158946	0.012264631163375147
600.0	0.00835943191668421	0.010795349450463754	0.0125229984430699	0.013878567209173234	0.01235733494192601
601.0	0.009850007642723875	0.010693529133706327	0.01328773572993213	0.0139459344082304	0.01264176438605483
602.0	0.00960321441297099	0.011282805382962406	0.012609154058283882	0.013130691642206168	0.012483390167109101
